"ORDER_ID","ORDER_DATE","MONTH_NAME","QUARTER_NAME","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","REGION","PRODUCT_ID","SALES","QUANTITY","DISCOUNT","PROFIT","CASE_ID"
"968109635","2024-02-18","Jan-24","Q12024","2024-02-23","First Class","833627266","West","5","185","8","0","-16","71382375"
"968168354","2024-03-05","Mar-24","Q12024","2024-03-06","Second Class","923206716","West","5","367","5","0","2","86900951"
"968493369","2024-02-05","Jan-24","Q12024","2024-02-12","First Class","371784118","East","10","81","8","0","-6","62616541"
"968595503","2024-02-16","Jan-24","Q12024","2024-02-20","First Class","314404939","West","6","233","7","0","19","81552129"
"968819176","2024-03-01","Mar-24","Q12024","2024-03-02","Second Class","102544928","West","7","282","10","0","1","83512902"
"969839151","2024-03-11","Mar-24","Q12024","2024-03-17","First Class","242416419","West","4","289","6","0","19","61506832"
"970127607","2024-03-05","Mar-24","Q12024","2024-03-09","Second Class","598093943","Central","18","431","10","0","-6","48567391"
"970671356","2024-02-14","Jan-24","Q12024","2024-02-21","Second Class","923462321","East","19","330","10","0","10","51793826"
"970835940","2024-02-10","Jan-24","Q12024","2024-02-17","Second Class","230106478","East","10","347","5","0","19","55522795"
"972084715","2024-02-17","Mar-24","Q12024","2024-02-25","First Class","582776152","East","2","478","10","0","-44","61944803"
"972146534","2024-03-17","Mar-24","Q12024","2024-03-19","Second Class","625427785","West","2","52","8","0","19","69163010"
"972232938","2024-02-10","Mar-24","Q12024","2024-02-09","First Class","783183628","South","13","368","10","0","19","72383093"
"972483192","2024-02-23","Mar-24","Q12024","2024-02-23","First Class","624778137","West","9","511","9","0","-1","74751160"
"973373516","2024-02-29","Mar-24","Q12024","2024-03-05","Second Class","247669105","South","10","231","9","0","19","59678208"
"973457349","2024-02-17","Jan-24","Q12024","2024-02-17","Standard Class","80773343","East","14","113","5","0","19","68414247"
"973601157","2024-03-11","Jan-24","Q12024","2024-03-15","Second Class","144504652","Central","7","361","10","0","16","56760353"
"973669471","2024-03-02","Mar-24","Q12024","2024-03-07","Standard Class","848058138","West","10","179","5","0","19","78573771"
"973720674","2024-03-17","Mar-24","Q12024","2024-03-21","First Class","592767655","West","2","511","10","0","-46","79392605"
"973958819","2024-01-31","Jan-24","Q12024","2024-01-31","First Class","612342521","West","13","104","6","0","-20","80821803"
"974014791","2024-02-21","Mar-24","Q12024","2024-03-02","Second Class","555269769","East","6","481","10","0","-65","63494482"
"974096659","2024-02-27","Jan-24","Q12024","2024-03-06","First Class","923603513","West","1","230","6","0","19","38705146"
"974136246","2024-03-11","Mar-24","Q12024","2024-03-15","Standard Class","683591458","East","17","511","10","0","-38","70259854"
"974444494","2024-02-28","Jan-24","Q12024","2024-03-05","Second Class","876777546","Central","17","491","10","0","-51","68706544"
"974582185","2024-03-07","Mar-24","Q12024","2024-03-16","Second Class","918885274","West","10","36","7","0","19","64373040"
"974584217","2024-02-28","Mar-24","Q12024","2024-03-10","Second Class","37759264","West","16","345","8","0","19","74820260"
"975028117","2024-02-17","Mar-24","Q12024","2024-02-28","First Class","65666472","East","18","466","10","0","-69","70170769"
"975630094","2024-02-18","Mar-24","Q12024","2024-02-26","Second Class","147814935","Central","5","372","10","0","18","71637158"
"975813125","2024-03-04","Mar-24","Q12024","2024-03-15","Standard Class","480731722","West","15","503","9","0","19","53232658"
"976346325","2024-03-14","Jan-24","Q12024","2024-03-20","Standard Class","210956169","West","8","302","9","0","15","62467868"
"976385418","2024-02-28","Mar-24","Q12024","2024-03-06","Second Class","479133599","East","10","403","10","0","-55","50248257"
"976685051","2024-03-08","Mar-24","Q12024","2024-03-18","Second Class","936194053","South","11","208","9","0","16","35494168"
"977180193","2024-02-24","Mar-24","Q12024","2024-02-26","Standard Class","906821078","West","12","79","5","0","19","65964311"
"977369495","2024-02-29","Jan-24","Q12024","2024-03-05","Second Class","530086137","West","17","388","5","0","14","48722091"
"977567624","2024-03-03","Mar-24","Q12024","2024-03-12","First Class","826036846","East","16","511","10","0","-45","72323177"
"977619370","2024-02-23","Mar-24","Q12024","2024-02-27","Second Class","849571660","East","11","384","10","0","19","40963144"
"977651745","2024-03-12","Mar-24","Q12024","2024-03-15","Second Class","408948770","West","16","242","10","0","19","67225919"
"977705863","2024-02-26","Jan-24","Q12024","2024-03-01","Second Class","1297149","West","4","403","6","0","19","49838238"
"977770989","2024-03-09","Jan-24","Q12024","2024-03-10","Standard Class","754223831","East","18","296","10","0","3","72465651"
"977891015","2024-02-17","Jan-24","Q12024","2024-02-21","Standard Class","378243825","South","13","203","8","0","19","42880815"
"978401815","2024-03-13","Mar-24","Q12024","2024-03-13","First Class","632554184","West","1","511","10","0","19","86900951"
"978440677","2024-02-08","Mar-24","Q12024","2024-02-17","First Class","512875355","West","18","249","8","0","-18","85192168"
"978727039","2024-03-01","Jan-24","Q12024","2024-03-09","Second Class","278131028","Central","3","341","10","0","6","64960337"
"978994811","2024-03-06","Mar-24","Q12024","2024-03-07","Second Class","978923812","West","9","174","10","0","12","70623761"
"979143618","2024-02-12","Jan-24","Q12024","2024-02-13","First Class","758611820","East","6","212","10","0","-3","72597758"
"979188671","2024-02-26","Mar-24","Q12024","2024-03-02","Second Class","65378280","West","9","359","10","0","-42","62283303"
"979421457","2024-02-04","Mar-24","Q12024","2024-02-05","Second Class","858839447","East","10","115","7","0","-21","48822581"
"979733564","2024-02-29","Mar-24","Q12024","2024-03-03","Standard Class","112061090","Central","16","438","10","0","-18","49880829"
"980031060","2024-03-07","Mar-24","Q12024","2024-03-18","Second Class","355763722","Central","10","70","7","0","19","65758362"
"980353482","2024-02-02","Mar-24","Q12024","2024-02-11","Second Class","967462175","West","16","196","9","0","-50","86491124"
"980661236","2024-03-10","Mar-24","Q12024","2024-03-14","Standard Class","696412993","West","4","202","6","0","-10","71256839"
"980946354","2024-03-03","Mar-24","Q12024","2024-03-10","Second Class","531793496","West","14","505","9","0","19","80573808"
"981181020","2024-03-14","Mar-24","Q12024","2024-03-19","Standard Class","514003282","West","5","199","10","0","-20","69733620"
"981287717","2024-02-24","Mar-24","Q12024","2024-02-23","Second Class","335786086","Central","17","446","10","0","-58","80173549"
"981673777","2024-03-14","Mar-24","Q12024","2024-03-10","First Class","850094054","West","13","376","10","0","0","63727839"
"982071149","2024-02-05","Mar-24","Q12024","2024-02-11","First Class","911778377","Central","4","274","5","0","18","86900951"
"982077433","2024-03-02","Mar-24","Q12024","2024-03-14","Second Class","335581850","West","10","404","9","0","19","72864444"
"982236492","2024-02-20","Mar-24","Q12024","2024-02-23","Second Class","724814369","East","10","417","10","0","19","46232988"
"982396363","2024-01-31","Mar-24","Q12024","2024-02-06","First Class","660694842","East","7","375","6","0","17","59149311"
"982487065","2024-02-11","Jan-24","Q12024","2024-02-17","Second Class","306118144","West","4","301","10","0","-34","86158924"
"982802359","2024-02-29","Mar-24","Q12024","2024-03-07","Second Class","57903569","West","14","269","9","0","6","80948905"
"982863882","2024-01-30","Jan-24","Q12024","2024-01-28","First Class","932217594","East","15","34","4","0","19","66308735"
"982887387","2024-02-19","Mar-24","Q12024","2024-02-20","Second Class","477812058","West","18","193","8","0","13","54133251"
"982972220","2024-02-28","Mar-24","Q12024","2024-02-26","Standard Class","739987523","East","19","116","10","0","4","36585999"
"982978433","2024-02-25","Mar-24","Q12024","2024-02-27","Standard Class","322669699","West","17","85","8","0","-14","63307710"
"983586118","2024-03-06","Mar-24","Q12024","2024-03-08","Second Class","262844358","West","9","413","6","0","19","86900951"
"983688235","2024-02-16","Mar-24","Q12024","2024-02-20","Standard Class","934307533","West","16","157","4","0","13","86900951"
"983976841","2024-03-07","Jan-24","Q12024","2024-03-08","Standard Class","987549149","West","7","224","9","0","19","53921205"
"983983304","2024-03-04","Mar-24","Q12024","2024-03-13","Second Class","168646557","West","7","511","10","0","-20","86900951"
"984206837","2024-03-07","Jan-24","Q12024","2024-03-13","Standard Class","132972194","West","16","176","8","0","17","42075847"
"984375172","2024-03-10","Mar-24","Q12024","2024-03-16","Second Class","990483521","Central","6","384","8","0","-29","60309602"
"984417539","2024-03-03","Jan-24","Q12024","2024-03-13","Second Class","809438529","West","13","377","10","0","-49","70147848"
"984458652","2024-03-04","Jan-24","Q12024","2024-03-10","Second Class","193786546","West","7","314","10","0","-3","70135920"
"984554346","2024-02-12","Jan-24","Q12024","2024-02-12","First Class","170199384","East","17","472","10","0","-59","61631093"
"985435980","2024-03-06","Mar-24","Q12024","2024-03-17","Second Class","478534341","West","11","386","10","0","-25","79709099"
"985535497","2024-03-14","Jan-24","Q12024","2024-03-21","Standard Class","213766959","West","6","429","10","0","19","59508588"
"985650982","2024-03-16","Mar-24","Q12024","2024-03-17","Second Class","965225760","West","6","242","10","0","-15","69422239"
"985713788","2024-02-25","Mar-24","Q12024","2024-03-04","Standard Class","683440392","West","13","218","10","0","19","62765864"
"985723915","2024-03-16","Mar-24","Q12024","2024-03-18","Standard Class","958660073","South","9","227","9","0","-1","42872258"
"985732883","2024-01-31","Jan-24","Q12024","2024-02-09","Second Class","274304287","East","14","450","6","0","19","78719276"
"985916515","2024-02-28","Mar-24","Q12024","2024-03-05","First Class","740922675","East","11","483","10","0","-66","73074203"
"986322376","2024-03-13","Mar-24","Q12024","2024-03-19","Second Class","590904798","West","13","294","10","0","6","70044964"
"986453432","2024-02-24","Mar-24","Q12024","2024-02-29","Standard Class","930127668","Central","18","228","9","0","4","68526177"
"986911479","2024-02-05","Mar-24","Q12024","2024-02-10","First Class","567369794","West","12","231","7","0","-11","73574150"
"987179162","2024-02-22","Jan-24","Q12024","2024-02-23","Standard Class","150712915","Central","19","185","6","0","19","51515999"
"987307707","2024-03-06","Mar-24","Q12024","2024-03-09","Second Class","36515552","West","2","511","8","0","19","74913906"
"987581528","2024-02-22","Mar-24","Q12024","2024-02-23","Second Class","354158624","West","17","70","5","0","19","67859422"
"988469230","2024-02-16","Jan-24","Q12024","2024-02-28","Second Class","106117667","West","17","90","8","0","-3","44512942"
"988593257","2024-02-24","Jan-24","Q12024","2024-02-26","Second Class","723687381","West","14","73","10","0","8","77169186"
"988694909","2024-02-05","Jan-24","Q12024","2024-02-15","First Class","969540555","South","16","446","10","0","19","76428855"
"989213031","2024-02-05","Jan-24","Q12024","2024-02-13","First Class","809529401","Central","9","440","6","0","-23","68157769"
"989246173","2024-02-20","Mar-24","Q12024","2024-02-26","Second Class","111472626","South","14","390","9","0","-48","57832758"
"989444266","2024-03-03","Mar-24","Q12024","2024-03-04","Second Class","190324189","West","11","168","6","0","19","60994113"
"989581248","2024-03-08","Jan-24","Q12024","2024-03-19","Standard Class","702567126","Central","13","159","10","0","19","62950894"
"989682703","2024-03-01","Mar-24","Q12024","2024-03-10","Standard Class","142266306","West","2","511","7","0","5","81899932"
"989882102","2024-02-21","Mar-24","Q12024","2024-03-01","First Class","475771348","West","10","511","10","0","-12","79099331"
"990030454","2024-01-26","Jan-24","Q12024","2024-01-31","First Class","674059534","East","12","511","10","0","7","79906057"
"990424194","2024-03-09","Mar-24","Q12024","2024-03-10","Standard Class","647602423","West","5","287","4","0","9","86900951"
"990722074","2024-02-03","Mar-24","Q12024","2024-02-08","First Class","128249315","East","6","340","7","0","-55","70904945"
"990862176","2024-02-03","Jan-24","Q12024","2024-02-09","Second Class","296898","East","18","100","9","0","-20","55158205"
"991110043","2024-03-05","Mar-24","Q12024","2024-03-10","Standard Class","346023322","West","8","507","10","0","-20","65915806"
"991162418","2024-02-12","Mar-24","Q12024","2024-02-20","First Class","492834236","East","13","159","7","0","19","79545736"
"991164482","2024-02-05","Jan-24","Q12024","2024-02-14","First Class","980040839","East","6","382","4","0","-31","42895765"
"991336195","2024-02-11","Mar-24","Q12024","2024-02-19","Second Class","299057445","Central","9","453","8","0","-62","85907181"
"991388467","2024-02-23","Mar-24","Q12024","2024-02-28","Second Class","240879029","West","12","401","8","0","18","62797326"
"991487764","2024-02-09","Jan-24","Q12024","2024-02-13","First Class","3688710","East","14","463","7","0","-8","86900951"
"991582820","2024-02-28","Mar-24","Q12024","2024-03-10","First Class","768494039","West","4","318","10","0","19","54918430"
"991840530","2024-02-03","Mar-24","Q12024","2024-02-05","First Class","7790111","Central","11","220","8","0","-53","70340643"
"991880960","2024-03-06","Mar-24","Q12024","2024-03-09","Standard Class","192809676","Central","5","457","9","0","7","86900951"
"992138705","2024-03-04","Jan-24","Q12024","2024-03-11","Standard Class","29179463","East","18","231","6","0","9","56095246"
"992228040","2024-03-09","Jan-24","Q12024","2024-03-16","Standard Class","9340132","Central","16","42","6","0","6","50121706"
"992269551","2024-02-25","Mar-24","Q12024","2024-03-02","First Class","347054671","West","14","445","10","0","-35","72189117"
"992612697","2024-02-21","Mar-24","Q12024","2024-02-29","Second Class","540062012","West","15","471","4","0","19","76842556"
"992843598","2024-02-18","Jan-24","Q12024","2024-02-26","Second Class","269212014","East","11","72","10","0","19","45866151"
"992855182","2024-02-23","Mar-24","Q12024","2024-02-19","Standard Class","274825195","East","10","180","4","0","19","59079752"
